n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
169,428909.942,65.00199999997858,-0.2078364715576172,0.020465803146362305,0,-0.008569566627292158,0.01064650843716541,1.2841085438623079,0,0,1.415,1,49
170,428975.219,65.27700000000186,-0.23733663940429686,0.008963987350463868,0,-0.011903145498601327,0.004118977034706617,1.283253332528831,0,0,1.406,1,49
171,429040.496,65.27700000000186,-0.23455252075195313,-0.002922948122024536,0,-0.015323990832510213,-0.006579891280018623,1.2833231456989105,0,0,1.406,1,49
172,429105.59,65.09400000004098,-0.22535452270507814,-0.014001520156860351,0,-0.022165681500327987,-0.021275563581810878,1.282555200828033,0,0,1.407,1,49
173,429170.959,65.36899999994785,-0.18314826965332032,-0.04076000213623047,0,-0.0248709418409192,-0.03106686068549907,1.2820839619299946,0,0,1.453,2,49
174,429236.114,65.15500000002794,-0.22927186584472656,-0.06850951385498047,0,-0.02588323280707591,-0.03811799086355616,1.2831311594811912,0,0,1.424,2,49
175,429301.116,65.00199999997858,-0.19156689453125,-0.12133984375,0,-0.01865756970381938,-0.0402298392584693,1.283200972651271,0,0,1.426,2,49
176,429366.485,65.36900000000605,-0.1826528778076172,-0.13526161193847655,0,0.008447393579652554,-0.04345869837465881,1.2833056924063908,0,0,1.426,2,49
177,429431.61,65.125,-0.18308203125,-0.12638086700439452,0,0.040107666210829694,-0.048939032225921,1.2833929588689903,0,0,1.43,1,49
178,429496.826,65.2160000000149,-0.16344886779785156,-0.11094786071777343,0,0.06480407512654945,-0.05548401692089973,1.2843005300800274,0,0,1.439,1,49
179,429562.194,65.36800000001676,-0.09246507263183594,-0.09619700622558594,0,0.06564183316750674,-0.054332099614583476,1.2843877965426271,0,0,1.446,1,49
180,429627.105,64.91099999996368,-0.038093948364257814,-0.106164306640625,0,0.05585053606381855,-0.04864232625308196,1.284370343250107,0,0,1.451,1,49
181,429692.291,65.18600000004517,-0.024170059204101563,-0.05953292846679688,0,0.05023057587239681,-0.043388885204579036,1.2839689175221485,0,0,1.456,1,49
182,429757.659,65.36799999995856,0.002619777202606201,-0.045778156280517575,0,0.03904301536711315,-0.04052654523130833,1.2842830767875075,0,0,1.456,1,49
183,429822.631,64.97200000000885,0.036485084533691405,-0.028840782165527344,0,0.024137903555081577,-0.03944444109507184,1.2848415821481456,0,0,1.459,1,49
184,429887.969,65.33799999998882,0.05101344680786133,-0.03492906951904297,0,0.015184364492350668,-0.03295181627765294,1.2833580522839505,0,0,1.462,1,49
185,429953.033,65.06400000001304,0.07300814056396485,-0.03466911697387695,0,0.0054105206811824215,-0.028448866807507567,1.2824330277803933,0,0,1.464,1,49
186,430018.249,65.2160000000149,0.07088837432861328,-0.03386076354980469,0,-0.0015358897417550098,-0.024120450262561634,1.2826250139981128,0,0,1.468,1,49
187,430083.465,65.2160000000149,0.09183979034423828,-0.048398143768310545,0,-0.010175269539126942,-0.019826940302655582,1.2815080032768364,0,0,1.465,1,49
188,430148.59,65.125,0.1043592529296875,-0.0743083267211914,0,-0.017366026057343577,-0.017400932642383467,1.2796754075622423,0,0,1.468,1,49
189,430213.806,65.2159999999567,0.09731905364990234,-0.09284852600097657,0,-0.020367992370773826,-0.013753194505715317,1.2798499404874417,0,0,1.469,1,49
